name,id,tier,rarity,tech/manufacturer,tags,uiTags,base value,unlocked,hidden,hiddenEverywhere,cost_frigate,cost_dest,cost_cruiser,cost_capital,script,desc,short,sModDesc,sprite
Идол,ls_effigy,0,,Орочий,,,,,TRUE,,0,0,0,0,data.hullmods.ls_effigy,"Стомпы и Гарганты - идолы Горка и Морка, созданные воплощать орочьих богов и вдохновлять орков на поле боя. Хотя они не так проворны, как меньшие орочьи мехи, они все же достаточно подвижны, чтобы в основном обходить столкновения и взрывы.

Прочность оружия и двигателей увеличена на %s
Получаемый урон от столкновений и взрывов кораблей снижен на %s

Следующие эффекты не складываются с похожими эффектами:
Считается %s кораблями для расчета бонуса правила толпы
Увеличивает максимум кораблей, используемых для расчета бонуса правила толпы, на %s, вплоть до %s кораблей.

Несовместимо с крепким корпусом.",,,graphics/hullmods/ls_effigy2.png
Кастомный Стомпа (СЧ),ls_stompa_swap_ds,,,Смерточерепа,no_build_in,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_stompa_swap_ds,Сменное оружие,,,
Кастомный Стомпа (КТ),ls_stompa_swap_ba,,,Кровавые Топоры,no_build_in,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_stompa_swap_ba,Сменное оружие,,,
Кастомный Стомпа (ДЛ),ls_stompa_swap_bm,,,Дурные Луны,no_build_in,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_stompa_swap_bm,Сменное оружие,,,
Кастомный Стомпа (ЗС),ls_stompa_swap_es,,,Злые Солнца,no_build_in,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_stompa_swap_es,Сменное оружие,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
# BELLYS,,,,,,,,,,,,,,,,,,,
Пузо: броня,ls_selector_stompa_bellyarmor,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_bellyarmor,"Устанавливает дополнительную броневую обшивку, увеличивая броню на %s

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_belly_selector.png
Пузо: лобба,ls_selector_stompa_belly_lobba,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_belly_lobba,"Добавляет пузовую лоббу, стреляющую зенитными снарядами.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_belly_selector.png
Пузо: огнемет,ls_selector_stompa_belly_flamer,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_belly_flamer,"Добавляет пузовой огнемет.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_belly_selector.png
Пузо: ангар,ls_selector_stompa_belly_hanger,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_belly_hanger,"Добавляет пузовой ангар для грот-бомб; большой проем снижает броню на %s

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_belly_selector.png
Пузо: пушка,ls_selector_stompa_bellygun,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_bellygun,"Добавляет медленно стреляющую, но чудовищно мощную пузовую пушку; большой проем снижает броню на %s

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_belly_selector.png
,,,,,,,,,,,,,,,,,,,
# HEADS:,,,,,,,,,,,,,,,,,,,
Голова: большие рога,ls_selector_stompa_head_horn,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_horn,"Добавляет Стомпе большую рогатую голову, увеличивая броню на %s и улучшая урон тарана.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
Голова: большая шляпа,ls_selector_stompa_head_hat,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_hat,"Добавляет Стомпе важного вида шляпу, дает флоту %s рейтинга РЭБ и заставляет Стомпу считаться %s кораблями для расчета правила толпы (заменяет эффект идола)

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
Голова: пауэр-бурна,ls_selector_stompa_head_burna,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_burna,"Добавляет голову со встроенной высоконапорной бурной улучшенной эффективности.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
Голова: круша-пушка,ls_selector_stompa_head_krusha,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_krusha,"Добавляет голову со встроенной круша-пушкой; тесное пространство, однако, сильно ограничивает ее скорострельность.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
Голова: ракетная труба,ls_selector_stompa_head_missile,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_missile,"Добавляет голову со встроенными умными ракетными трубами, эффективными против малых целей.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
Голова: око Морка,ls_selector_stompa_head_eye,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_head_eye,"Добавляет встроенное око Морка в голову Стомпы с ограниченным числом зарядов; открытая проводка рядом с кабиной управления увеличивает получаемый ЭМИ-урон на %s

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_head_selector.png
,,,,,,,,,,,,,,,,,,,
# GUN_ARM,,,,,,,,,,,,,,,,,,,
П рука: дет-пушка,ls_selector_stompa_arm_deth,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_deth,"Добавляет дет-пушку, стреляющую очень мощными фугасными снарядами

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
П рука: супа-гатла,ls_selector_stompa_arm_gatla,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_gatla,"Добавляет супа-гатлу, способную выплевывать пугающее количество болтов, рвущих щиты и давящих легкую броню.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
П рука: сплэша-пушка,ls_selector_stompa_arm_splasha,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_splasha,"Добавляет массивный огнемет, способный перегревать потоковую сеть цели и плавить открытый корпус.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
П рука: шикарная мегапушка,ls_selector_stompa_arm_snazz,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_snazz,"Добавляет шикарную мегапушку, способную накладывать разные смертельные эффекты при попадании.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
П рука: грабба-смаша,ls_selector_stompa_arm_grabba,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_grabba,"Добавляет грабба-смашу, чтобы подтянуть цель поближе для хорошей трепки.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
П рука: роторная круша,ls_selector_stompa_arm_krusha,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_krusha,"Добавляет роторную круша-пушку, способную быстро стрелять разными снарядами почти по любым целям, но ограниченную размером магазина.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_r_arm_selector.png
,,,,,,,,,,,,,,,,,,,
# TECH_ARM,,,,,,,,,,,,,,,,,,,
Л рука: мега-чоппа,ls_selector_stompa_arm_choppa,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_choppa,"Добавляет мощную мега-чоппу, способную уничтожить почти любую цель вблизи.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_l_arm_selector.png
Л рука: лифта-дроппа,ls_selector_stompa_arm_lifta,,,Орочий,no_build_in,,,,TRUE,,0,0,0,0,data.hullmods.selector.ls_selector_stompa_arm_lifta,"Добавляет луч лифта-дроппа, позволяющий Стомпе поднимать меньшие корабли и швырять их.

Удалите эту модификацию корпуса, чтобы сменить вариант",,,graphics/hullmods/ls_l_arm_selector.png
,,,,,,,,,,,,,,,,,,,
Крутые парни,ls_orky_commission,,,Орочий,,,,FALSE,TRUE,,0,0,0,0,data.hullmods.ls_orky_commission,"Теперь ты работаешь на кланы, и к тебе идут самые крепкие парни.

Более стойкие орочьи крутые парни берут управление кораблями на себя. Их живучесть делает их труднее убиваемыми в бою, а также помогает лучше справляться с ненадежными орочьими кораблями. Большая концентрация орков даже на неорочьих кораблях позволяет им немного вносить вклад в психическое поле орков.

- Потери экипажа в бою снижены на %s
- Пиковое время боеготовности увеличено на %s только на орочьих кораблях
- Каждый неорочий корабль теперь считается %s кораблями для расчета бонуса правила толпы. Обратите внимание, что они не получают выгоду от правила толпы",,,graphics/hullmods/ls_ard_boyz.png
,,,,,,,,,,,,,,,,,,,
Правило толпы,ls_mob_rule,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_orky,,,,graphics/hullmods/ls_mob_rule.png
Модуль Рока,ls_RokModule,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_RokModule,Снижает взрывной урон при уничтожении вдвое,,,graphics/hullmods/reduced_explosion.png
Темпоральное силовое поле,ls_temporal_forcefield,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.shipsystems.ls_temporal_forcefield,,,,
Темпоральный щит,ls_temporal_shield,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.shipsystems.ls_temporal_shield,,,,
Таранный нос,ls_ram_prow,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_ram_prow,Снижает взрывной урон при уничтожении и уменьшает четверть получаемого фугасного урона,,,
Броневой модуль,ls_armor_module,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.hullmods.ls_armor_module,,,,
Крепкое поле,ls_ard_field,0,,Орочий,,,,,TRUE,TRUE,0,0,0,0,data.shipsystems.ls_ard_field,,,,
Двигатели Параморка,ls_paramork_engine,0,,Орочий,,,,,TRUE,,0,0,0,0,data.hullmods.ls_paramork_engine,"Корабль приводится в движение двумя дополнительными модульными двигателями, которые дают ему дополнительные %s максимальной скорости и повышенную маневренность в бою. Этот бонус теряется, если двигатели уничтожены.

Каждый двигатель имеет %s прочности и %s брони; эти значения можно дополнительно повысить тяжелой броней или крепким корпусом, установленными на основном корпусе. Для расчета бонуса считается фрегатом.

Крайне необычная компоновка двигателей не позволяет установить супа-перегруз или нестабильный инжектор.",,,
Бустерный модуль,ls_stompa_factory_engine,0,,Орочий,,,,,TRUE,,0,0,0,0,data.hullmods.ls_stompa_factory_engine,"Корабль приводится в движение двумя дополнительными модульными двигателями, которые обеспечивают большую часть его скорости и маневренности.",,,
,,,,,,,,,,,,,,,,,,,
Ас файты,ls_fighta_ace,0,,Орочий,,,,,TRUE,,0,0,0,0,data.shipsystems.ls_fighta_ace,"Этот тип знает, что делает.

Может использовать быстрый боевой рывок с несколькими зарядами; получаемый урон снижен во время рывка.",,,graphics/hullmods/ls_killboy.png
Дефф-сквадрон,ls_deff_skwardon_hullmod,0,,Орочий,,,,,TRUE,,0,0,0,0,data.hullmods.ls_deff_skwardon_hullmod,"Элитная орочья эскадрилья файта-бомм под командованием босса Узгоба ""Маваорк"". Дефф-сквадрон известен тем, что выполняет задачу даже после того, как его ""разнесли к зогу"".

Урон по истребителям и ракетам увеличен на %s.
Получаемый осколочный и кинетический урон снижен на %s.

После начала боя вызывает двух ведомых. Если Узгоб уничтожен или садится на перевооружение, ведомые уходят за новым самолетом, когда их босс возвращается на поле боя.

%s
Абсолютный безумец, который не умеет ни летать, ни стрелять нормально, но на него можно рассчитывать, что он так или иначе сделает дело.
750 прочности, 150 брони
2x Гатла-бласта
2x Мини-ракетный блок

При небольшом повреждении впадает в бешенство и пытается таранить ближайшего врага, получая мощное снижение урона на время эффекта.

%s
Никогда не был сбит (по собственным словам), 219 убийств (27 подтверждено).
2x Большая шута
2x Грот-шута
2x Умная ракета

Запускает модные ловушки, которые типа должны что-то делать.",,,graphics/hullmods/ls_killboy.png
,,,,,,,,,,,,,,,,,,,
Эскадрилья Лао Баа,ls_baa,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_baa,"Группа наемников Лао Баа известна своей упорностью в бою, и их модификации кораблей это отражают: пиковая длительность боеготовности увеличена на %s, а длительность перегрузки снижена на %s. Их хорошо настроенный корабль также имеет улучшенные очки оснащения и встроенные дроны Миемиеко, обеспечивающие мощную оборонительную поддержку.",,,graphics/hullmods/ls_baa.png
Реактор Апейрона,ls_apeiron_reactor,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_apeiron_reactor,"Оригинальный реактор канонерки класса Апейрон, улучшающий поток времени корабля на %s.",,,graphics/hullmods/ls_apeiron_reactor.png
Инженерия Лямбда,ls_lambda_engineering,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_lambda_engineering,"Таинственная исследовательская лаборатория Лямбда встроила в этот корабль множество передовых технологий, чтобы дать ему мощный всплеск огня перед отходом на вентиляцию. Эти модификации дают %s к скорострельности и восстановлению боезапаса энергетического оружия, а затраты нагрузки снижаются на ту же величину. Перегруженные трубы вывода потока также дают %s к скорости вентиляции.

Есть предположения, что использованные технологии не совсем человеческой природы.",,,graphics/hullmods/ls_lambda.png
